dataset,split,feature,train_mean,split_mean,train_std,split_std,abs_standardized_mean_shift,abs_log_std_ratio
Unraveled,test,src2dst_min_piat_ms,4.23892879486084,2.5886261463165283,40.363162994384766,38.66541290283203,0.04088635742664337,0.042972080409526825
Unraveled,test,src2dst_mean_piat_ms,0.37544113397598267,0.34989121556282043,0.9490271210670471,0.9051526188850403,0.02692222222685814,0.04733380675315857
Unraveled,test,src2dst_stddev_piat_ms,0.2976391613483429,0.3020329475402832,0.5333670973777771,0.5017223954200745,0.008237827569246292,0.06116293743252754
Unraveled,test,src2dst_max_piat_ms,0.2157471477985382,0.21358716487884521,0.3972316384315491,0.3778860867023468,0.005437590181827545,0.04992678388953209
Unraveled,test,dst2src_min_piat_ms,191.66697692871094,231.74378967285156,3571.016845703125,4022.988037109375,0.01122280117124319,0.1191745474934578
Unraveled,test,dst2src_mean_piat_ms,0.36239904165267944,0.36953288316726685,0.9220451712608337,0.9355263710021973,0.007736976258456707,0.014515162445604801
Unraveled,test,dst2src_stddev_piat_ms,0.3093862533569336,0.31339317560195923,0.5828924179077148,0.5460219383239746,0.00687420554459095,0.06534349173307419
Unraveled,test,dst2src_max_piat_ms,0.2122546136379242,0.21445392072200775,0.39409977197647095,0.37615469098091125,0.005580584518611431,0.046603646129369736
Unraveled,test,bidirectional_syn_packets,0.47767871618270874,0.5694712400436401,0.5115041136741638,0.5117247104644775,0.17945608496665955,0.00043120625196024776
Unraveled,test,bidirectional_cwr_packets,3.2495702271262417e-06,0.0,0.0018026534235104918,0.0,0.0018026594771072268,20.6193790435791
Unraveled,test,bidirectional_urg_packets,3.2495702271262417e-06,0.0,0.0018026534235104918,0.0,0.0018026594771072268,20.6193790435791
Unraveled,test,bidirectional_ack_packets,0.7979706525802612,0.8131677508354187,13.030064582824707,6.337708473205566,0.0011663102777674794,0.7207420468330383
Unraveled,test,bidirectional_psh_packets,0.6694640517234802,0.768751323223114,9.234723091125488,7.196435451507568,0.010751515626907349,0.2493847757577896
Unraveled,test,bidirectional_rst_packets,0.2366987019777298,0.2642973065376282,0.45730435848236084,0.46872860193252563,0.060350626707077026,0.0246747937053442
Unraveled,test,bidirectional_fin_packets,0.43718579411506653,0.5350695848464966,0.49710944294929504,0.49966952204704285,0.19690591096878052,0.00513674458488822
Unraveled,test,src2dst_syn_packets,0.48985645174980164,0.5760524868965149,0.5528591275215149,0.550729513168335,0.15590958297252655,0.003859447780996561
Unraveled,test,src2dst_cwr_packets,3.2495702271262417e-06,0.0,0.0018026534235104918,0.0,0.0018026594771072268,20.6193790435791
Unraveled,test,src2dst_urg_packets,3.2495702271262417e-06,0.0,0.0018026534235104918,0.0,0.0018026594771072268,20.6193790435791
Unraveled,test,src2dst_ack_packets,0.674923837184906,0.7304084300994873,7.193912506103516,5.226337432861328,0.007712714374065399,0.31952446699142456
Unraveled,test,src2dst_psh_packets,0.6502394080162048,0.6718316078186035,15.583106994628906,3.9579710960388184,0.0013856157893314958,1.3704559803009033
Unraveled,test,src2dst_rst_packets,0.1691645085811615,0.21312756836414337,0.3854734003543854,0.4148988425731659,0.114049531519413,0.07356259226799011
Unraveled,test,src2dst_fin_packets,0.4330669641494751,0.5318434834480286,0.5086641311645508,0.5115742087364197,0.19418810307979584,0.005704670213162899
Unraveled,test,dst2src_syn_packets,0.46550095081329346,0.5628899931907654,0.5056989789009094,0.5032606720924377,0.19258302450180054,0.004833320155739784
Unraveled,test,dst2src_ack_packets,0.9333220720291138,0.9042030572891235,20.05355453491211,8.216530799865723,0.0014520625118166208,0.8922584056854248
Unraveled,test,dst2src_psh_packets,0.7723716497421265,0.9617649912834167,9.526208877563477,13.512399673461914,0.019881291314959526,0.34956094622612
Unraveled,test,dst2src_rst_packets,0.1350683867931366,0.1023394912481308,0.5083519816398621,0.45684143900871277,0.06438235193490982,0.10683771222829819
Unraveled,test,dst2src_fin_packets,0.44130462408065796,0.5382956862449646,0.5038257241249084,0.5036213397979736,0.19250914454460144,0.00040575151797384024
Unraveled,test,application_is_guessed,0.02506718412041664,0.0545780248939991,0.1563291996717453,0.2271547168493271,0.18877369165420532,0.37366732954978943
Unraveled,test,has_requested_server_name,-0.2804768979549408,-0.4104662239551544,0.4492322504520416,0.4919184148311615,0.28935885429382324,0.09077288955450058
Unraveled,test,has_content_type,0.036313947290182114,0.02872367948293686,0.18707014620304108,0.16702882945537567,0.04057444632053375,0.11331721395254135
Unraveled,test,is_gateway,0.4136573076248169,0.4584706127643585,0.4924885034561157,0.4982723295688629,0.09099360555410385,0.011675713583827019
Unraveled,test,tod_sin,0.10892714560031891,0.15472233295440674,0.3548593521118164,0.3731478154659271,0.12905165553092957,0.050253164023160934
Unraveled,test,tod_cos,-0.08876413106918335,-0.09788984805345535,0.3842974007129669,0.39129751920700073,0.023746496066451073,0.018051505088806152
Unraveled,test,dow_sin,0.07333486527204514,0.12151798605918884,0.37484633922576904,0.3942384421825409,0.1285409927368164,0.0504397489130497
Unraveled,test,dow_cos,0.0469636395573616,-0.07785039395093918,0.3836926519870758,0.3055960536003113,0.32529690861701965,0.22757771611213684
Unraveled,test,delta_src,1.062842607498169,0.6504176259040833,25.00348663330078,6.906051158905029,0.01649469882249832,1.2866172790527344
