configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,class,support,predicted_count,true_positive_count,precision,exact_recall,f1,average_precision,roc_auc,ranking_metric_status,recall_supported,warning_recall,missed_warning_count,wrong_attack_stage_count,target_false_negative_count,warning_scope
PX080-0009,PX080,UNRAVELED,missing_half,,fixed_fusion,,False,20260924,,9,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2617,2317,0.8853649216660298,0.6731551423590936,0.7648126753589701,0.6984999292998495,0.9744536318241764,source reported; blank if unsupported,True,0.673445671121441,1124,1,,Any non-benign predicted label
PX080-0010,PX080,UNRAVELED,missing_half,,confidence_gate,,False,20260924,,10,px080_context_selector/results/METRICS.json,Benign,192193,193442,192154,0.9933416734731858,0.9997970789779024,0.9965589222969907,0.9999876706294772,0.9998532838461999,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0010,PX080,UNRAVELED,missing_half,,confidence_gate,,False,20260924,,10,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,11993,11992,0.9999166180271826,0.9652285898261429,0.9822664537002908,0.9952057094972427,0.9995709949610616,source reported; blank if unsupported,True,0.9885705086928526,142,290,,Any non-benign predicted label
PX080-0010,PX080,UNRAVELED,missing_half,,confidence_gate,,False,20260924,,10,px080_context_selector/results/METRICS.json,LateralMovement,35,52,13,0.25,0.37142857142857144,0.2988505747126437,0.16766053315458573,0.9985500678722313,source reported; blank if unsupported,True,0.37142857142857144,22,0,,Any non-benign predicted label
PX080-0010,PX080,UNRAVELED,missing_half,,confidence_gate,,False,20260924,,10,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2607,2317,0.8887610280015343,0.6731551423590936,0.766077037526864,0.7312978250289386,0.9858009014790124,source reported; blank if unsupported,True,0.673445671121441,1124,1,,Any non-benign predicted label
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,Benign,192193,193334,192154,0.9938965727704387,0.9997970789779024,0.9968380943487746,0.9999763345092294,0.9997374409319402,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12052,12049,0.9997510786591437,0.9698164842240824,0.9845563000490276,0.99062996757204,0.9985733394984677,source reported; blank if unsupported,True,0.9963779781068899,45,330,,Any non-benign predicted label
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,LateralMovement,35,54,13,0.24074074074074073,0.37142857142857144,0.29213483146067415,0.13695794318790122,0.9970349756559438,source reported; blank if unsupported,True,0.37142857142857144,22,0,,Any non-benign predicted label
PX080-0011,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260924,,11,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2654,2323,0.875282592313489,0.6748983149331784,0.7621391076115486,0.6886928764663354,0.9710597758485108,source reported; blank if unsupported,True,0.6766414875072633,1113,6,,Any non-benign predicted label
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,Benign,192193,193344,192129,0.9937158639523337,0.9996670013996347,0.9966825492754262,0.9999761601419359,0.999735220917275,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12053,12050,0.9997510993113747,0.9698969735994849,0.9845977856763493,0.9905464504967754,0.9985672113721833,source reported; blank if unsupported,True,0.994607211848036,67,307,,Any non-benign predicted label
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,LateralMovement,35,83,17,0.20481927710843373,0.4857142857142857,0.288135593220339,0.18173979727323478,0.9973973041987403,source reported; blank if unsupported,True,0.48571428571428577,18,0,,Any non-benign predicted label
PX080-0012,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260924,,12,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2614,2306,0.8821729150726856,0.6699593259732713,0.7615587846763541,0.6864211618516397,0.9708489113811241,source reported; blank if unsupported,True,0.6717024985473562,1130,6,,Any non-benign predicted label
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,Benign,192193,193273,192111,0.9939877789448086,0.999573345543282,0.9967727374139354,0.9999855390707065,0.9998291310224885,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12057,12053,0.9996682425147217,0.9701384417256922,0.9846819982843839,0.9945025089505766,0.9994664293200198,source reported; blank if unsupported,True,0.9967804249839022,40,331,,Any non-benign predicted label
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,LateralMovement,35,94,22,0.23404255319148937,0.6285714285714286,0.34108527131782945,0.19815122722657993,0.9981457182818335,source reported; blank if unsupported,True,0.6285714285714286,13,0,,Any non-benign predicted label
PX080-0013,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260924,,13,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2670,2322,0.8696629213483146,0.674607786170831,0.7598167539267016,0.7451811999362007,0.9865626067876191,source reported; blank if unsupported,True,0.6778036025566532,1109,11,,Any non-benign predicted label
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,Benign,192193,193242,192076,0.993966115026754,0.9993912369337072,0.9966712934736077,0.9999742065073626,0.9997116687033238,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12035,12034,0.9999169090153718,0.9686091435930457,0.9840140643525901,0.9907065892289245,0.998575682974584,source reported; blank if unsupported,True,0.9968609143593046,39,351,,Any non-benign predicted label
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,LateralMovement,35,141,26,0.18439716312056736,0.7428571428571429,0.29545454545454547,0.21030843825527948,0.9989176147150568,source reported; blank if unsupported,True,0.7428571428571429,9,0,,Any non-benign predicted label
PX080-0014,PX080,UNRAVELED,missing_all,,current_roles,,False,20260924,,14,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2676,2324,0.8684603886397608,0.6751888436955259,0.7597254004576659,0.6890127447424923,0.9709320864046839,source reported; blank if unsupported,True,0.6751888436955258,1118,0,,Any non-benign predicted label
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,Benign,192193,205577,192193,0.9348954406378145,1.0,0.9663524147120195,0.9999893959794081,0.9998722456738692,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,0,0,0.0,0.0,0.0,0.9967448607650338,0.9997524160880882,source reported; blank if unsupported,True,0.01778815196394079,12203,221,,Any non-benign predicted label
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,LateralMovement,35,0,0,0.0,0.0,0.0,0.17391976045269614,0.9930308916495527,source reported; blank if unsupported,True,0.0,35,0,,Any non-benign predicted label
PX080-0015,PX080,UNRAVELED,missing_all,,context,,False,20260924,,15,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2517,2296,0.912197059992054,0.6670540383497966,0.7705990938076859,0.6985499175515445,0.9776092302798669,source reported; blank if unsupported,True,0.6670540383497967,1146,0,,Any non-benign predicted label
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,Benign,192193,193485,192171,0.9932087758740987,0.9998855317311245,0.9965359704209211,0.9999820648034548,0.9997908773671806,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,11980,11980,1.0,0.9642627173213136,0.9818062612686445,0.9984298026080038,0.9998869576146495,source reported; blank if unsupported,True,0.9874436574372183,156,288,,Any non-benign predicted label
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,LateralMovement,35,26,4,0.15384615384615385,0.11428571428571428,0.13114754098360656,0.1982779126668581,0.9949486169101759,source reported; blank if unsupported,True,0.11428571428571432,31,0,,Any non-benign predicted label
PX080-0016,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260924,,16,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2603,2315,0.8893584325777949,0.6725740848343986,0.7659222497932175,0.6972313927807056,0.9742915768475692,source reported; blank if unsupported,True,0.6725740848343986,1127,0,,Any non-benign predicted label
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,Benign,192193,193566,192171,0.9927931558228201,0.9998855317311245,0.9963267221244352,0.9999873958372092,0.9998497873517338,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,11917,11917,1.0,0.9591918866709594,0.9791709461402571,0.9952029932960869,0.9995744768556705,source reported; blank if unsupported,True,0.98092401802962,237,270,,Any non-benign predicted label
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,LateralMovement,35,26,4,0.15384615384615385,0.11428571428571428,0.13114754098360656,0.18128757194870668,0.9990000775878821,source reported; blank if unsupported,True,0.11428571428571432,31,0,,Any non-benign predicted label
PX080-0017,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260924,,17,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2585,2315,0.8955512572533849,0.6725740848343986,0.7682097229135557,0.6997740956443215,0.9779755669302849,source reported; blank if unsupported,True,0.6725740848343986,1127,0,,Any non-benign predicted label
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,Benign,192193,193366,192172,0.9938251812624763,0.9998907348342552,0.9968487313225732,0.9999770147309492,0.9997459558146311,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12035,12034,0.9999169090153718,0.9686091435930457,0.9840140643525901,0.9907149152915102,0.9985763119328044,source reported; blank if unsupported,True,0.9963779781068899,45,345,,Any non-benign predicted label
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,LateralMovement,35,24,5,0.20833333333333334,0.14285714285714285,0.1694915254237288,0.10198331536821022,0.9960231747450757,source reported; blank if unsupported,True,0.1428571428571429,30,0,,Any non-benign predicted label
PX080-0018,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260924,,18,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2669,2323,0.8703634319970026,0.6748983149331784,0.7602683685157912,0.6887725459017318,0.9708982581993499,source reported; blank if unsupported,True,0.6748983149331784,1119,0,,Any non-benign predicted label
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,Benign,192193,193417,192160,0.9935010883221227,0.9998282975966867,0.996654651072327,0.9999765095605451,0.9997398152301804,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12035,12034,0.9999169090153718,0.9686091435930457,0.9840140643525901,0.9906248034910854,0.9985698779658156,source reported; blank if unsupported,True,0.9928364455891823,89,301,,Any non-benign predicted label
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,LateralMovement,35,39,8,0.20512820512820512,0.22857142857142856,0.21621621621621623,0.09664837434290266,0.9957983758727779,source reported; blank if unsupported,True,0.22857142857142854,27,0,,Any non-benign predicted label
PX080-0019,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260924,,19,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2603,2301,0.8839800230503265,0.668506682161534,0.7612903225806451,0.685878956046353,0.9708116143260803,source reported; blank if unsupported,True,0.668506682161534,1141,0,,Any non-benign predicted label
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,Benign,192193,193252,192088,0.9939767764369838,0.9994536741712757,0.9967077014878907,0.999986194898731,0.9998337590389105,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,OtherAttackStage,12424,12046,12041,0.999584924456251,0.9691725692208628,0.9841438496117695,0.9930857609287935,0.9992649928008348,source reported; blank if unsupported,True,0.9967804249839022,40,343,,Any non-benign predicted label
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,LateralMovement,35,111,24,0.21621621621621623,0.6857142857142857,0.3287671232876712,0.2147866429999649,0.9988693454397894,source reported; blank if unsupported,True,0.6857142857142857,11,0,,Any non-benign predicted label
PX080-0020,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260924,,20,px080_context_selector/results/METRICS.json,DataExfiltration,3442,2685,2324,0.8655493482309125,0.6751888436955259,0.758609433654317,0.6791858461449937,0.9768836529664569,source reported; blank if unsupported,True,0.6766414875072633,1113,5,,Any non-benign predicted label
PX080-0021,PX080,UNRAVELED,stale_5min,,current_roles,,False,20260924,,21,px080_context_selector/results/METRICS.json,Benign,192193,193242,192076,0.993966115026754,0.9993912369337072,0.9966712934736077,0.9999742065073626,0.9997116687033238,source reported; blank if unsupported,True,,,,,Any non-benign predicted label
