dataset,model_seed,condition,removed_fraction,mask_seed,arm,n,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,false_positives_per_10000_benign_nodes,average_precision,accuracy,predicted_positive
cadets,307,drop_0.5_mask_20260920,0.5,20260920,mlp,357173,10,2172,342155,12836,0.00458295142071494,0.0007784524365561264,0.0013308490817141336,0.006307957261556601,63.079572615566015,0.10246702784020081,0.9579811463912445,2182
cadets,307,drop_0.5_mask_20260920,0.5,20260920,gin,357173,10,2134,342193,12836,0.0046641791044776115,0.0007784524365561264,0.00133422281521014,0.006197597051639866,61.975970516398654,0.10358438997374908,0.9580875374118425,2144
cadets,307,drop_0.5_mask_20260920,0.5,20260920,isolation_forest,357173,4,2384,341943,12842,0.0016750418760469012,0.00031138097462245055,0.0005251411316791387,0.006923651064249972,69.23651064249972,0.1109559033439939,0.9573707979046568,2388
cadets,307,drop_0.5_mask_20260920,0.5,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,307,drop_0.5_mask_20260920,0.5,20260920,quality_gate,357173,10,2158,342169,12836,0.004612546125461255,0.0007784524365561264,0.0013320900492873318,0.006267298236850436,62.67298236850436,0.08135851369777945,0.9580203430830438,2168
cadets,307,drop_0.5_mask_20260920,0.5,20260920,confidence_selector,357173,10,2183,342144,12836,0.004559963520291838,0.0007784524365561264,0.0013298756566261054,0.0063399036381114465,63.39903638111446,0.08135924277123228,0.9579503489905452,2193
cadets,101,drop_0.75_mask_20260920,0.75,20260920,mlp,357173,6,1014,343313,12840,0.0058823529411764705,0.00046707146193367583,0.0008654262224145391,0.0029448750751465903,29.4487507514659,0.09073543393561348,0.9612120737009796,1020
cadets,101,drop_0.75_mask_20260920,0.75,20260920,gin,357173,6,1002,343325,12840,0.005952380952380952,0.00046707146193367583,0.0008661758336942399,0.0029100244825413053,29.100244825413053,0.09202598690464439,0.9612456708653789,1008
cadets,101,drop_0.75_mask_20260920,0.75,20260920,isolation_forest,357173,2,583,343744,12844,0.003418803418803419,0.00015569048731122528,0.00029781847963666143,0.0016931579574067674,16.931579574067673,0.04808527511817521,0.9624075728008556,585
cadets,101,drop_0.75_mask_20260920,0.75,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,101,drop_0.75_mask_20260920,0.75,20260920,quality_gate,357173,6,1002,343325,12840,0.005952380952380952,0.00046707146193367583,0.0008661758336942399,0.0029100244825413053,29.100244825413053,0.050827052503617916,0.9612456708653789,1008
cadets,101,drop_0.75_mask_20260920,0.75,20260920,confidence_selector,357173,6,1015,343312,12840,0.005876591576885406,0.00046707146193367583,0.0008653638133698709,0.0029477792911970307,29.477792911970308,0.05083934420211874,0.9612092739372797,1021
cadets,211,drop_0.75_mask_20260920,0.75,20260920,mlp,357173,9,1113,343214,12837,0.008021390374331552,0.0007006071929005138,0.001288659793814433,0.003232392464140192,32.32392464140192,0.09035336813504394,0.960943296385785,1122
cadets,211,drop_0.75_mask_20260920,0.75,20260920,gin,357173,8,1090,343237,12838,0.007285974499089253,0.0006227619492449011,0.0011474469305794606,0.0031655954949800624,31.655954949800627,0.09367440517427152,0.9610048911871838,1098
cadets,211,drop_0.75_mask_20260920,0.75,20260920,isolation_forest,357173,1,719,343608,12845,0.001388888888888889,7.784524365561264e-05,0.00014742739200943535,0.002088131340266665,20.881313402666652,0.04927462051240131,0.9620240051739634,720
cadets,211,drop_0.75_mask_20260920,0.75,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,211,drop_0.75_mask_20260920,0.75,20260920,quality_gate,357173,8,1090,343237,12838,0.007285974499089253,0.0006227619492449011,0.0011474469305794606,0.0031655954949800624,31.655954949800627,0.05125973381393172,0.9610048911871838,1098
cadets,211,drop_0.75_mask_20260920,0.75,20260920,confidence_selector,357173,9,1113,343214,12837,0.008021390374331552,0.0007006071929005138,0.001288659793814433,0.003232392464140192,32.32392464140192,0.0914107375521551,0.960943296385785,1122
cadets,307,drop_0.75_mask_20260920,0.75,20260920,mlp,357173,6,1023,343304,12840,0.0058309037900874635,0.00046707146193367583,0.0008648648648648649,0.002971013019600554,29.71013019600554,0.09052206326260596,0.9611868758276801,1029
cadets,307,drop_0.75_mask_20260920,0.75,20260920,gin,357173,6,977,343350,12840,0.006103763987792472,0.00046707146193367583,0.0008677417022199725,0.0028374190812802944,28.374190812802947,0.09099843266192925,0.9613156649578776,983
cadets,307,drop_0.75_mask_20260920,0.75,20260920,isolation_forest,357173,1,724,343603,12845,0.001379310344827586,7.784524365561264e-05,0.0001473730749392086,0.002102652420518867,21.02652420518867,0.09724347187661893,0.9620100063554636,725
cadets,307,drop_0.75_mask_20260920,0.75,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,307,drop_0.75_mask_20260920,0.75,20260920,quality_gate,357173,6,997,343330,12840,0.005982053838484547,0.00046707146193367583,0.0008664885551303343,0.0028955034022891033,28.95503402289103,0.05025523128721741,0.9612596696838787,1003
cadets,307,drop_0.75_mask_20260920,0.75,20260920,confidence_selector,357173,6,1024,343303,12840,0.005825242718446602,0.00046707146193367583,0.0008648025367541078,0.0029739172356509943,29.739172356509947,0.050256272758749845,0.9611840760639802,1030
cadets,101,drop_1_mask_20260920,1.0,20260920,mlp,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,101,drop_1_mask_20260920,1.0,20260920,gin,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,101,drop_1_mask_20260920,1.0,20260920,isolation_forest,357173,0,0,344327,12846,0.0,0.0,0.0,0.0,0.0,0.03586204930686387,0.9640342355105229,0
cadets,101,drop_1_mask_20260920,1.0,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,101,drop_1_mask_20260920,1.0,20260920,quality_gate,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.035861737751536144,0.9637962555960277,85
cadets,101,drop_1_mask_20260920,1.0,20260920,confidence_selector,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.035861737751536144,0.9637962555960277,85
cadets,211,drop_1_mask_20260920,1.0,20260920,mlp,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,211,drop_1_mask_20260920,1.0,20260920,gin,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,211,drop_1_mask_20260920,1.0,20260920,isolation_forest,357173,0,0,344327,12846,0.0,0.0,0.0,0.0,0.0,0.03586204930686387,0.9640342355105229,0
cadets,211,drop_1_mask_20260920,1.0,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,211,drop_1_mask_20260920,1.0,20260920,quality_gate,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.035861737751536144,0.9637962555960277,85
cadets,211,drop_1_mask_20260920,1.0,20260920,confidence_selector,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,307,drop_1_mask_20260920,1.0,20260920,mlp,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,307,drop_1_mask_20260920,1.0,20260920,gin,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,307,drop_1_mask_20260920,1.0,20260920,isolation_forest,357173,0,0,344327,12846,0.0,0.0,0.0,0.0,0.0,0.09904597155254614,0.9640342355105229,0
cadets,307,drop_1_mask_20260920,1.0,20260920,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,307,drop_1_mask_20260920,1.0,20260920,quality_gate,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.035861737751536144,0.9637962555960277,85
cadets,307,drop_1_mask_20260920,1.0,20260920,confidence_selector,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.035861737751536144,0.9637962555960277,85
cadets,101,drop_0.25_mask_20260921,0.25,20260921,mlp,357173,12,3212,341115,12834,0.0037220843672456576,0.0009341429238673517,0.0014934660858743,0.009328341954014644,93.28341954014643,0.1309661866522696,0.955074991670703,3224
cadets,101,drop_0.25_mask_20260921,0.25,20260921,gin,357173,12,3202,341125,12834,0.00373366521468575,0.0009341429238673517,0.0014943960149439602,0.009299299793510239,92.9929979351024,0.13997720697771074,0.9551029893077024,3214
cadets,101,drop_0.25_mask_20260921,0.25,20260921,isolation_forest,357173,5,2811,341516,12841,0.0017755681818181818,0.0003892262182780632,0.0006384880602732729,0.008163751317788032,81.63751317788032,0.11949360173430872,0.9561780985684808,2816
cadets,101,drop_0.25_mask_20260921,0.25,20260921,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,101,drop_0.25_mask_20260921,0.25,20260921,quality_gate,357173,12,3202,341125,12834,0.00373366521468575,0.0009341429238673517,0.0014943960149439602,0.009299299793510239,92.9929979351024,0.1244063727819768,0.9551029893077024,3214
cadets,101,drop_0.25_mask_20260921,0.25,20260921,confidence_selector,357173,12,3213,341114,12834,0.0037209302325581397,0.0009341429238673517,0.0014933731566175099,0.009331246170065083,93.31246170065083,0.13125718800661887,0.9550721919070031,3225
cadets,211,drop_0.25_mask_20260921,0.25,20260921,mlp,357173,12,3242,341085,12834,0.0036877688998156115,0.0009341429238673517,0.0014906832298136647,0.009415468435527857,94.15468435527856,0.1309325284263277,0.9549909987597047,3254
cadets,211,drop_0.25_mask_20260921,0.25,20260921,gin,357173,12,3218,341109,12834,0.0037151702786377707,0.0009341429238673517,0.001492908683752177,0.009345767250317286,93.45767250317286,0.1460892604489084,0.9550581930885034,3230
cadets,211,drop_0.25_mask_20260921,0.25,20260921,isolation_forest,357173,5,3600,340727,12841,0.0013869625520110957,0.0003892262182780632,0.0006078657832350617,0.010455177781585528,104.55177781585527,0.12542901167007192,0.9539690850092252,3605
cadets,211,drop_0.25_mask_20260921,0.25,20260921,type_rarity,357173,0,85,344242,12846,0.0,0.0,0.0,0.0002468583642874361,2.4685836428743606,0.09904588993763214,0.9637962555960277,85
cadets,211,drop_0.25_mask_20260921,0.25,20260921,quality_gate,357173,12,3218,341109,12834,0.0037151702786377707,0.0009341429238673517,0.001492908683752177,0.009345767250317286,93.45767250317286,0.12406820111607429,0.9550581930885034,3230
cadets,211,drop_0.25_mask_20260921,0.25,20260921,confidence_selector,357173,12,3226,341101,12834,0.0037059913526868438,0.0009341429238673517,0.0014921661278288984,0.00936900097872081,93.69000978720808,0.13122751606879124,0.9550357949789038,3238
cadets,307,drop_0.25_mask_20260921,0.25,20260921,mlp,357173,12,3213,341114,12834,0.0037209302325581397,0.0009341429238673517,0.0014933731566175099,0.009331246170065083,93.31246170065083,0.13094034887481115,0.9550721919070031,3225
