setting,method,shot,seed,group,group_external_id,group_degree,top1,top5,top10,mrr,rank
standard,overlap_cosine,5,1729,APT19,G0073,21,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,1729,APT19,G0073,21,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,APT38,G0082,56,0.0,0.0,0.0,0.006329113924050633,158.0
standard,frequency_prior,5,20260510,APT38,G0082,56,0.0,0.0,0.0,0.041666666666666664,24.0
standard,overlap_cosine,5,20260510,APT38,G0082,56,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,APT38,G0082,56,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Indrik Spider,G0119,33,0.0,0.0,0.0,0.0136986301369863,73.0
standard,frequency_prior,5,20260510,Indrik Spider,G0119,33,0.0,0.0,0.0,0.018867924528301886,53.0
standard,overlap_cosine,5,20260510,Indrik Spider,G0119,33,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Indrik Spider,G0119,33,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,BlackByte,G1043,48,0.0,0.0,0.0,0.011764705882352941,85.0
standard,frequency_prior,5,20260510,BlackByte,G1043,48,0.0,0.0,0.0,0.03333333333333333,30.0
standard,overlap_cosine,5,20260510,BlackByte,G1043,48,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,BlackByte,G1043,48,0.0,1.0,1.0,0.3333333333333333,3.0
standard,random_uniform,5,20260510,SideCopy,G1008,16,0.0,0.0,0.0,0.014925373134328358,67.0
standard,frequency_prior,5,20260510,SideCopy,G1008,16,0.0,0.0,0.0,0.01098901098901099,91.0
standard,overlap_cosine,5,20260510,SideCopy,G1008,16,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,SideCopy,G1008,16,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,GALLIUM,G0093,31,0.0,0.0,0.0,0.016129032258064516,62.0
standard,frequency_prior,5,20260510,GALLIUM,G0093,31,0.0,0.0,0.0,0.017543859649122806,57.0
standard,overlap_cosine,5,20260510,GALLIUM,G0093,31,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,GALLIUM,G0093,31,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,APT3,G0022,44,0.0,0.0,0.0,0.02564102564102564,39.0
standard,frequency_prior,5,20260510,APT3,G0022,44,0.0,0.0,0.0,0.02857142857142857,35.0
standard,overlap_cosine,5,20260510,APT3,G0022,44,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,APT3,G0022,44,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.0070921985815602835,141.0
standard,frequency_prior,5,20260510,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.009433962264150943,106.0
standard,overlap_cosine,5,20260510,Mustard Tempest,G1020,12,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Mustard Tempest,G1020,12,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Kimsuky,G0094,130,0.0,0.0,0.0,0.010309278350515464,97.0
standard,frequency_prior,5,20260510,Kimsuky,G0094,130,1.0,1.0,1.0,1.0,1.0
standard,overlap_cosine,5,20260510,Kimsuky,G0094,130,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Kimsuky,G0094,130,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.006578947368421052,152.0
standard,frequency_prior,5,20260510,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.01020408163265306,98.0
standard,overlap_cosine,5,20260510,EXOTIC LILY,G1011,15,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,EXOTIC LILY,G1011,15,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,admin@338,G0018,12,0.0,0.0,0.0,0.012987012987012988,77.0
standard,frequency_prior,5,20260510,admin@338,G0018,12,0.0,0.0,0.0,0.00909090909090909,110.0
standard,overlap_cosine,5,20260510,admin@338,G0018,12,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,admin@338,G0018,12,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Volt Typhoon,G1017,81,0.0,0.0,0.0,0.015384615384615385,65.0
standard,frequency_prior,5,20260510,Volt Typhoon,G1017,81,0.0,0.0,1.0,0.16666666666666666,6.0
standard,overlap_cosine,5,20260510,Volt Typhoon,G1017,81,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Volt Typhoon,G1017,81,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Patchwork,G0040,41,0.0,0.0,0.0,0.012658227848101266,79.0
standard,frequency_prior,5,20260510,Patchwork,G0040,41,0.0,0.0,0.0,0.025,40.0
standard,overlap_cosine,5,20260510,Patchwork,G0040,41,0.0,1.0,1.0,0.3333333333333333,3.0
standard,svd32_graph_embedding,5,20260510,Patchwork,G0040,41,0.0,0.0,1.0,0.1,10.0
standard,random_uniform,5,20260510,APT41,G0096,82,0.0,0.0,0.0,0.010416666666666666,96.0
standard,frequency_prior,5,20260510,APT41,G0096,82,0.0,1.0,1.0,0.2,5.0
standard,overlap_cosine,5,20260510,APT41,G0096,82,0.0,1.0,1.0,0.3333333333333333,3.0
standard,svd32_graph_embedding,5,20260510,APT41,G0096,82,0.0,0.0,1.0,0.16666666666666666,6.0
standard,random_uniform,5,20260510,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.0058823529411764705,170.0
standard,frequency_prior,5,20260510,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.00980392156862745,102.0
standard,overlap_cosine,5,20260510,Salt Typhoon,G1045,14,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Salt Typhoon,G1045,14,0.0,1.0,1.0,0.25,4.0
standard,random_uniform,5,20260510,Dragonfly,G0035,56,0.0,0.0,0.0,0.023255813953488372,43.0
standard,frequency_prior,5,20260510,Dragonfly,G0035,56,0.0,0.0,0.0,0.045454545454545456,22.0
standard,overlap_cosine,5,20260510,Dragonfly,G0035,56,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Dragonfly,G0035,56,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Evilnum,G0120,11,0.0,0.0,0.0,0.011494252873563218,87.0
standard,frequency_prior,5,20260510,Evilnum,G0120,11,0.0,0.0,0.0,0.008403361344537815,119.0
standard,overlap_cosine,5,20260510,Evilnum,G0120,11,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Evilnum,G0120,11,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Gorgon Group,G0078,16,0.0,0.0,0.0,0.010416666666666666,96.0
standard,frequency_prior,5,20260510,Gorgon Group,G0078,16,0.0,0.0,0.0,0.010526315789473684,95.0
standard,overlap_cosine,5,20260510,Gorgon Group,G0078,16,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,Gorgon Group,G0078,16,0.0,0.0,1.0,0.14285714285714285,7.0
standard,random_uniform,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.015625,64.0
standard,frequency_prior,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.030303030303030304,33.0
standard,overlap_cosine,5,20260510,menuPass,G0045,46,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,menuPass,G0045,46,0.0,0.0,0.0,0.07692307692307693,13.0
standard,random_uniform,5,20260510,APT32,G0050,78,0.0,0.0,0.0,0.01639344262295082,61.0
standard,frequency_prior,5,20260510,APT32,G0050,78,0.0,0.0,1.0,0.125,8.0
standard,overlap_cosine,5,20260510,APT32,G0050,78,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,APT32,G0050,78,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,HAFNIUM,G0125,44,0.0,0.0,0.0,0.008,125.0
standard,frequency_prior,5,20260510,HAFNIUM,G0125,44,0.0,0.0,0.0,0.027777777777777776,36.0
standard,overlap_cosine,5,20260510,HAFNIUM,G0125,44,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,HAFNIUM,G0125,44,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.05,20.0
standard,frequency_prior,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.08333333333333333,12.0
standard,overlap_cosine,5,20260510,MuddyWater,G0069,68,0.0,0.0,1.0,0.14285714285714285,7.0
standard,svd32_graph_embedding,5,20260510,MuddyWater,G0069,68,0.0,0.0,0.0,0.04,25.0
standard,random_uniform,5,20260510,Naikon,G0019,14,0.0,0.0,0.0,0.005917159763313609,169.0
standard,frequency_prior,5,20260510,Naikon,G0019,14,0.0,0.0,0.0,0.009708737864077669,103.0
standard,overlap_cosine,5,20260510,Naikon,G0019,14,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Naikon,G0019,14,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,FIN6,G0037,40,0.0,0.0,0.0,0.038461538461538464,26.0
standard,frequency_prior,5,20260510,FIN6,G0037,40,0.0,0.0,0.0,0.022222222222222223,45.0
standard,overlap_cosine,5,20260510,FIN6,G0037,40,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,FIN6,G0037,40,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.012658227848101266,79.0
standard,frequency_prior,5,20260510,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.09090909090909091,11.0
standard,overlap_cosine,5,20260510,Gamaredon Group,G0047,70,0.0,1.0,1.0,0.3333333333333333,3.0
standard,svd32_graph_embedding,5,20260510,Gamaredon Group,G0047,70,0.0,1.0,1.0,0.5,2.0
standard,random_uniform,5,20260510,Storm-1811,G1046,31,0.0,0.0,0.0,0.05555555555555555,18.0
standard,frequency_prior,5,20260510,Storm-1811,G1046,31,0.0,0.0,0.0,0.01818181818181818,55.0
standard,overlap_cosine,5,20260510,Storm-1811,G1046,31,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Storm-1811,G1046,31,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Leafminer,G0077,17,0.0,0.0,0.0,0.005917159763313609,169.0
standard,frequency_prior,5,20260510,Leafminer,G0077,17,0.0,0.0,0.0,0.011111111111111112,90.0
standard,overlap_cosine,5,20260510,Leafminer,G0077,17,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Leafminer,G0077,17,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,TeamTNT,G0139,56,0.0,0.0,0.0,0.041666666666666664,24.0
standard,frequency_prior,5,20260510,TeamTNT,G0139,56,0.0,0.0,0.0,0.043478260869565216,23.0
standard,overlap_cosine,5,20260510,TeamTNT,G0139,56,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,TeamTNT,G0139,56,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.013333333333333334,75.0
standard,frequency_prior,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.07142857142857142,14.0
standard,overlap_cosine,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.07692307692307693,13.0
standard,svd32_graph_embedding,5,20260510,FIN7,G0046,67,0.0,0.0,0.0,0.037037037037037035,27.0
standard,random_uniform,5,20260510,Sandworm Team,G0034,79,0.0,0.0,0.0,0.058823529411764705,17.0
standard,frequency_prior,5,20260510,Sandworm Team,G0034,79,0.0,0.0,1.0,0.14285714285714285,7.0
standard,overlap_cosine,5,20260510,Sandworm Team,G0034,79,0.0,0.0,1.0,0.14285714285714285,7.0
standard,svd32_graph_embedding,5,20260510,Sandworm Team,G0034,79,0.0,0.0,1.0,0.1111111111111111,9.0
standard,random_uniform,5,20260510,Machete,G0095,11,0.0,0.0,0.0,0.013333333333333334,75.0
standard,frequency_prior,5,20260510,Machete,G0095,11,0.0,0.0,0.0,0.008771929824561403,114.0
standard,overlap_cosine,5,20260510,Machete,G0095,11,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Machete,G0095,11,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,APT18,G0026,12,0.0,0.0,0.0,0.00847457627118644,118.0
standard,frequency_prior,5,20260510,APT18,G0026,12,0.0,0.0,0.0,0.009345794392523364,107.0
standard,overlap_cosine,5,20260510,APT18,G0026,12,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,APT18,G0026,12,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Andariel,G0138,12,0.0,0.0,0.0,0.01694915254237288,59.0
standard,frequency_prior,5,20260510,Andariel,G0138,12,0.0,0.0,0.0,0.009259259259259259,108.0
standard,overlap_cosine,5,20260510,Andariel,G0138,12,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Andariel,G0138,12,0.0,1.0,1.0,0.3333333333333333,3.0
standard,random_uniform,5,20260510,CURIUM,G1012,19,0.0,0.0,0.0,0.008264462809917356,121.0
standard,frequency_prior,5,20260510,CURIUM,G1012,19,0.0,0.0,0.0,0.012048192771084338,83.0
standard,overlap_cosine,5,20260510,CURIUM,G1012,19,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,CURIUM,G1012,19,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Sidewinder,G0121,30,0.0,0.0,0.0,0.016666666666666666,60.0
standard,frequency_prior,5,20260510,Sidewinder,G0121,30,0.0,0.0,0.0,0.017241379310344827,58.0
standard,overlap_cosine,5,20260510,Sidewinder,G0121,30,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Sidewinder,G0121,30,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Mustang Panda,G0129,85,0.0,0.0,0.0,0.017241379310344827,58.0
standard,frequency_prior,5,20260510,Mustang Panda,G0129,85,0.0,1.0,1.0,0.25,4.0
standard,overlap_cosine,5,20260510,Mustang Panda,G0129,85,0.0,1.0,1.0,0.25,4.0
standard,svd32_graph_embedding,5,20260510,Mustang Panda,G0129,85,0.0,0.0,0.0,0.05555555555555555,18.0
standard,random_uniform,5,20260510,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.007518796992481203,133.0
standard,frequency_prior,5,20260510,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.016666666666666666,60.0
standard,overlap_cosine,5,20260510,ZIRCONIUM,G0128,29,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,ZIRCONIUM,G0128,29,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Rocke,G0106,36,0.0,0.0,1.0,0.1111111111111111,9.0
standard,frequency_prior,5,20260510,Rocke,G0106,36,0.0,0.0,0.0,0.020833333333333332,48.0
standard,overlap_cosine,5,20260510,Rocke,G0106,36,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Rocke,G0106,36,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Scattered Spider,G1015,64,0.0,0.0,0.0,0.008771929824561403,114.0
standard,frequency_prior,5,20260510,Scattered Spider,G1015,64,0.0,0.0,0.0,0.0625,16.0
standard,overlap_cosine,5,20260510,Scattered Spider,G1015,64,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,Scattered Spider,G1015,64,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.0058823529411764705,170.0
standard,frequency_prior,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.038461538461538464,26.0
standard,overlap_cosine,5,20260510,APT39,G0087,53,0.0,1.0,1.0,0.2,5.0
standard,svd32_graph_embedding,5,20260510,APT39,G0087,53,0.0,0.0,0.0,0.025,40.0
standard,random_uniform,5,20260510,UNC3886,G1048,49,0.0,0.0,0.0,0.01098901098901099,91.0
standard,frequency_prior,5,20260510,UNC3886,G1048,49,0.0,0.0,0.0,0.034482758620689655,29.0
standard,overlap_cosine,5,20260510,UNC3886,G1048,49,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,UNC3886,G1048,49,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Contagious Interview,G1052,54,0.0,0.0,0.0,0.08333333333333333,12.0
standard,frequency_prior,5,20260510,Contagious Interview,G1052,54,0.0,0.0,0.0,0.04,25.0
standard,overlap_cosine,5,20260510,Contagious Interview,G1052,54,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Contagious Interview,G1052,54,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,TA2541,G1018,28,0.0,0.0,0.0,0.011764705882352941,85.0
standard,frequency_prior,5,20260510,TA2541,G1018,28,0.0,0.0,0.0,0.015873015873015872,63.0
standard,overlap_cosine,5,20260510,TA2541,G1018,28,0.0,1.0,1.0,0.2,5.0
standard,svd32_graph_embedding,5,20260510,TA2541,G1018,28,0.0,0.0,1.0,0.1111111111111111,9.0
standard,random_uniform,5,20260510,Akira,G1024,17,0.0,0.0,0.0,0.07692307692307693,13.0
standard,frequency_prior,5,20260510,Akira,G1024,17,0.0,0.0,0.0,0.011363636363636364,88.0
standard,overlap_cosine,5,20260510,Akira,G1024,17,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Akira,G1024,17,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,APT37,G0067,29,0.0,0.0,0.0,0.045454545454545456,22.0
standard,frequency_prior,5,20260510,APT37,G0067,29,0.0,0.0,0.0,0.01639344262295082,61.0
standard,overlap_cosine,5,20260510,APT37,G0067,29,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,APT37,G0067,29,0.0,1.0,1.0,0.5,2.0
standard,random_uniform,5,20260510,Moses Staff,G1009,12,0.0,0.0,0.0,0.011627906976744186,86.0
standard,frequency_prior,5,20260510,Moses Staff,G1009,12,0.0,0.0,0.0,0.008928571428571428,112.0
standard,overlap_cosine,5,20260510,Moses Staff,G1009,12,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Moses Staff,G1009,12,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,OilRig,G0049,76,0.0,0.0,0.0,0.009615384615384616,104.0
standard,frequency_prior,5,20260510,OilRig,G0049,76,0.0,0.0,1.0,0.1,10.0
standard,overlap_cosine,5,20260510,OilRig,G0049,76,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,OilRig,G0049,76,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Higaisa,G0126,28,0.0,0.0,0.0,0.008264462809917356,121.0
standard,frequency_prior,5,20260510,Higaisa,G0126,28,0.0,0.0,0.0,0.015625,64.0
standard,overlap_cosine,5,20260510,Higaisa,G0126,28,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Higaisa,G0126,28,0.0,1.0,1.0,0.2,5.0
standard,random_uniform,5,20260510,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.01020408163265306,98.0
standard,frequency_prior,5,20260510,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.023255813953488372,43.0
standard,overlap_cosine,5,20260510,Tropic Trooper,G0081,40,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,Tropic Trooper,G0081,40,0.0,1.0,1.0,0.5,2.0
standard,random_uniform,5,20260510,Sea Turtle,G1041,27,0.0,0.0,0.0,0.015873015873015872,63.0
standard,frequency_prior,5,20260510,Sea Turtle,G1041,27,0.0,0.0,0.0,0.014705882352941176,68.0
standard,overlap_cosine,5,20260510,Sea Turtle,G1041,27,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Sea Turtle,G1041,27,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.08333333333333333,12.0
standard,frequency_prior,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.02,50.0
standard,overlap_cosine,5,20260510,Aquatic Panda,G0143,35,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.09090909090909091,11.0
standard,random_uniform,5,20260510,Ke3chang,G0004,46,0.0,0.0,0.0,0.006493506493506494,154.0
standard,frequency_prior,5,20260510,Ke3chang,G0004,46,0.0,0.0,0.0,0.03125,32.0
standard,overlap_cosine,5,20260510,Ke3chang,G0004,46,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Ke3chang,G0004,46,0.0,1.0,1.0,0.5,2.0
standard,random_uniform,5,20260510,Saint Bear,G1031,18,0.0,0.0,0.0,0.008130081300813009,123.0
standard,frequency_prior,5,20260510,Saint Bear,G1031,18,0.0,0.0,0.0,0.011494252873563218,87.0
standard,overlap_cosine,5,20260510,Saint Bear,G1031,18,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Saint Bear,G1031,18,0.0,1.0,1.0,0.5,2.0
standard,random_uniform,5,20260510,APT1,G0006,23,0.0,0.0,0.0,0.02857142857142857,35.0
standard,frequency_prior,5,20260510,APT1,G0006,23,0.0,0.0,0.0,0.013513513513513514,74.0
standard,overlap_cosine,5,20260510,APT1,G0006,23,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,APT1,G0006,23,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Confucius,G0142,19,0.0,0.0,0.0,0.016666666666666666,60.0
standard,frequency_prior,5,20260510,Confucius,G0142,19,0.0,0.0,0.0,0.011627906976744186,86.0
standard,overlap_cosine,5,20260510,Confucius,G0142,19,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Confucius,G0142,19,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,BlackTech,G0098,14,0.0,0.0,0.0,0.016129032258064516,62.0
standard,frequency_prior,5,20260510,BlackTech,G0098,14,0.0,0.0,0.0,0.009900990099009901,101.0
standard,overlap_cosine,5,20260510,BlackTech,G0098,14,0.0,1.0,1.0,0.25,4.0
standard,svd32_graph_embedding,5,20260510,BlackTech,G0098,14,0.0,0.0,1.0,0.125,8.0
standard,random_uniform,5,20260510,Leviathan,G0065,50,0.0,0.0,0.0,0.010101010101010102,99.0
standard,frequency_prior,5,20260510,Leviathan,G0065,50,0.0,0.0,0.0,0.03571428571428571,28.0
standard,overlap_cosine,5,20260510,Leviathan,G0065,50,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,Leviathan,G0065,50,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Blue Mockingbird,G0108,22,0.0,0.0,0.0,0.010416666666666666,96.0
standard,frequency_prior,5,20260510,Blue Mockingbird,G0108,22,0.0,0.0,0.0,0.013157894736842105,76.0
standard,overlap_cosine,5,20260510,Blue Mockingbird,G0108,22,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Blue Mockingbird,G0108,22,0.0,1.0,1.0,0.5,2.0
standard,random_uniform,5,20260510,Winter Vivern,G1035,27,0.0,0.0,0.0,0.07142857142857142,14.0
standard,frequency_prior,5,20260510,Winter Vivern,G1035,27,0.0,0.0,0.0,0.014925373134328358,67.0
standard,overlap_cosine,5,20260510,Winter Vivern,G1035,27,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Winter Vivern,G1035,27,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Turla,G0010,68,0.0,0.0,0.0,0.014925373134328358,67.0
standard,frequency_prior,5,20260510,Turla,G0010,68,0.0,0.0,0.0,0.07692307692307693,13.0
standard,overlap_cosine,5,20260510,Turla,G0010,68,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Turla,G0010,68,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Storm-0501,G1053,42,0.0,0.0,0.0,0.007194244604316547,139.0
standard,frequency_prior,5,20260510,Storm-0501,G1053,42,0.0,0.0,0.0,0.02564102564102564,39.0
standard,overlap_cosine,5,20260510,Storm-0501,G1053,42,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Storm-0501,G1053,42,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,TA505,G0092,34,0.0,0.0,1.0,0.1111111111111111,9.0
standard,frequency_prior,5,20260510,TA505,G0092,34,0.0,0.0,0.0,0.019230769230769232,52.0
standard,overlap_cosine,5,20260510,TA505,G0092,34,0.0,1.0,1.0,0.5,2.0
standard,svd32_graph_embedding,5,20260510,TA505,G0092,34,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,BITTER,G1002,16,0.0,0.0,0.0,0.0125,80.0
standard,frequency_prior,5,20260510,BITTER,G1002,16,0.0,0.0,0.0,0.010416666666666666,96.0
standard,overlap_cosine,5,20260510,BITTER,G1002,16,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,BITTER,G1002,16,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,DarkVishnya,G0105,10,0.0,0.0,0.0,0.025,40.0
standard,frequency_prior,5,20260510,DarkVishnya,G0105,10,0.0,0.0,0.0,0.008264462809917356,121.0
standard,overlap_cosine,5,20260510,DarkVishnya,G0105,10,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,DarkVishnya,G0105,10,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,RedCurl,G1039,41,0.0,0.0,0.0,0.023255813953488372,43.0
standard,frequency_prior,5,20260510,RedCurl,G1039,41,0.0,0.0,0.0,0.024390243902439025,41.0
standard,overlap_cosine,5,20260510,RedCurl,G1039,41,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,RedCurl,G1039,41,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,FIN5,G0053,11,0.0,0.0,0.0,0.02,50.0
standard,frequency_prior,5,20260510,FIN5,G0053,11,0.0,0.0,0.0,0.008695652173913044,115.0
standard,overlap_cosine,5,20260510,FIN5,G0053,11,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,FIN5,G0053,11,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Lotus Blossom,G0030,21,0.0,0.0,0.0,0.006024096385542169,166.0
standard,frequency_prior,5,20260510,Lotus Blossom,G0030,21,0.0,0.0,0.0,0.012658227848101266,79.0
standard,overlap_cosine,5,20260510,Lotus Blossom,G0030,21,1.0,1.0,1.0,1.0,1.0
standard,svd32_graph_embedding,5,20260510,Lotus Blossom,G0030,21,1.0,1.0,1.0,1.0,1.0
standard,random_uniform,5,20260510,Stealth Falcon,G0038,16,0.0,0.0,0.0,0.006622516556291391,151.0
standard,frequency_prior,5,20260510,Stealth Falcon,G0038,16,0.0,0.0,0.0,0.010752688172043012,93.0
