dataset,condition,perturbation_seed,arm,rows,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error,context_selected_fraction
camlds,clean,20260920,mixed_dropout,4209,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948,
camlds,clean,20260920,confidence_gate,4209,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013,0.3483012592064623
camlds,clean,20260920,ordinary_gate,4209,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709,0.31693989071038253
camlds,clean,20260920,target_cost_gate,4209,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723,0.9705393205036826
camlds,random_25,20260920,current,4209,100,0.02405002405002405,0.5,0.04589261128958238,0.023834802277220683,0.509269895351667,2029,0.4937941104891701,0.5295794725588026,
camlds,random_25,20260920,context,4209,100,0.02556931681981622,0.64,0.04917402996542451,0.02846062641599068,0.5415271355560963,2439,0.5935750790946702,0.6136849607982894,
camlds,random_25,20260920,fixed_fusion,4209,100,0.02631578947368421,0.63,0.05052125100240577,0.025962373678770453,0.5317924069116573,2331,0.5672913117546848,0.588976003801378,
camlds,random_25,20260920,mixed_dropout,4209,100,0.02625533311453889,0.8,0.05084207181442644,0.02792569384455334,0.5625857872961791,2967,0.7220734972012656,0.7239249227845094,
camlds,random_25,20260920,confidence_gate,4209,100,0.02631578947368421,0.63,0.05052125100240577,0.02765067249065293,0.534092236553906,2331,0.5672913117546848,0.588976003801378,0.6167735804229033
camlds,random_25,20260920,ordinary_gate,4209,100,0.024096385542168676,0.5,0.04597701149425287,0.024689975858984057,0.5189729861280117,2025,0.4928206376247262,0.5286291280589214,0.14255167498218105
camlds,random_25,20260920,target_cost_gate,4209,100,0.02556931681981622,0.64,0.04917402996542451,0.028438354434594283,0.5410391822827938,2439,0.5935750790946702,0.6136849607982894,0.8971252078878593
camlds,random_25,20260921,current,4209,100,0.02457831325301205,0.51,0.04689655172413793,0.023841733952280092,0.5122694086152348,2024,0.49257726940861524,0.5274411974340698,
camlds,random_25,20260921,context,4209,100,0.023726176584986387,0.61,0.04567577686259828,0.023868999953590916,0.5218483816013628,2510,0.6108542224385495,0.6334046091708244,
camlds,random_25,20260921,fixed_fusion,4209,100,0.02307046979865772,0.55,0.04428341384863124,0.023396033836307253,0.5103054271112193,2329,0.5668045753224629,0.5961035875504871,
camlds,random_25,20260921,mixed_dropout,4209,100,0.026410172807303553,0.81,0.05115251026207768,0.022910974225780933,0.5093392552932586,2986,0.7266974933073741,0.727488714659064,
camlds,random_25,20260921,confidence_gate,4209,100,0.02307046979865772,0.55,0.04428341384863124,0.02336967849293628,0.5137064979313701,2329,0.5668045753224629,0.5961035875504871,0.62200047517225
camlds,random_25,20260921,ordinary_gate,4209,100,0.024602026049204053,0.51,0.04693971468016567,0.024622982420071004,0.5243343879289365,2022,0.49209053297639327,0.5269660251841293,0.14540270848182466
camlds,random_25,20260921,target_cost_gate,4209,100,0.023726176584986387,0.61,0.04567577686259828,0.02379497750485728,0.5196580676563641,2510,0.6108542224385495,0.6334046091708244,0.909479686386315
camlds,random_25,20260922,current,4209,100,0.022771317829457363,0.47,0.04343807763401109,0.02457556979431338,0.4976028230713069,2017,0.4908736918958384,0.5295794725588026,
camlds,random_25,20260922,context,4209,100,0.02367797947908445,0.6,0.04555808656036447,0.03463047499573082,0.5083803845217815,2474,0.6020929666585544,0.6258018531717747,
camlds,random_25,20260922,fixed_fusion,4209,100,0.02491554054054054,0.59,0.04781199351701783,0.028384844671230737,0.5057155025553663,2309,0.5619372110002434,0.5875504870515562,
camlds,random_25,20260922,mixed_dropout,4209,100,0.027053777631144835,0.82,0.05237943149153625,0.0269820185366038,0.5231990752007789,2949,0.717692869311268,0.7177476835352815,
camlds,random_25,20260922,confidence_gate,4209,100,0.02491554054054054,0.59,0.04781199351701783,0.03464623796914942,0.5148746653687029,2309,0.5619372110002434,0.5875504870515562,0.6143977191732003
camlds,random_25,20260922,ordinary_gate,4209,100,0.022815533980582524,0.47,0.04351851851851852,0.025022199277219926,0.5058870771477245,2013,0.4899002190313945,0.5286291280589214,0.14659063910667616
camlds,random_25,20260922,target_cost_gate,4209,100,0.02367797947908445,0.6,0.04555808656036447,0.03474045588535411,0.5119724993915795,2474,0.6020929666585544,0.6258018531717747,0.8973627940128297
camlds,random_50,20260920,current,4209,100,0.02162629757785467,0.25,0.03980891719745223,0.024178338173801446,0.505778778291555,1131,0.2752494524215138,0.33998574483250177,
camlds,random_50,20260920,context,4209,100,0.02463768115942029,0.51,0.047004608294930875,0.027317945135054165,0.5375334631297153,2019,0.4913604283280604,0.5262532668092184,
camlds,random_50,20260920,fixed_fusion,4209,100,0.023424428332403793,0.42,0.044374009508716325,0.026133600806123244,0.5221282550498905,1751,0.4261377464103188,0.47113328581610836,
camlds,random_50,20260920,mixed_dropout,4209,100,0.026523297491039426,0.74,0.05121107266435986,0.02761347112427691,0.5558420540277439,2716,0.6609880749574105,0.6699928724162509,
camlds,random_50,20260920,confidence_gate,4209,100,0.023424428332403793,0.42,0.044374009508716325,0.026537018218014095,0.5254563154052081,1751,0.4261377464103188,0.47113328581610836,0.5174625801853172
camlds,random_50,20260920,ordinary_gate,4209,100,0.021645021645021644,0.25,0.0398406374501992,0.024599159847378853,0.5139316135312728,1130,0.2750060842054028,0.3397481587075315,0.11594202898550725
camlds,random_50,20260920,target_cost_gate,4209,100,0.02463768115942029,0.51,0.047004608294930875,0.026998686096247636,0.5293197858359697,2019,0.4913604283280604,0.5262532668092184,0.7317652649085293
camlds,random_50,20260921,current,4209,100,0.02557544757033248,0.3,0.04713275726630008,0.023966519348229416,0.5046081771720614,1143,0.27816987101484547,0.33808505583273935,
camlds,random_50,20260921,context,4209,100,0.02539530426449449,0.53,0.04846822130772748,0.02538858822599689,0.5156814310051108,2034,0.49501095156972497,0.5279163696840105,
camlds,random_50,20260921,fixed_fusion,4209,100,0.026101141924959218,0.48,0.04951005673027334,0.02467668498291261,0.513958384035045,1791,0.43587247505475785,0.47493466381563315,
camlds,random_50,20260921,mixed_dropout,4209,100,0.023371104815864022,0.66,0.04514363885088919,0.022136912203823793,0.4821014845461183,2758,0.6712095400340715,0.6875742456640532,
camlds,random_50,20260921,confidence_gate,4209,100,0.026101141924959218,0.48,0.04951005673027334,0.024969620363796543,0.5119530299342906,1791,0.43587247505475785,0.47493466381563315,0.5295794725588026
camlds,random_50,20260921,ordinary_gate,4209,100,0.025597269624573378,0.3,0.04716981132075472,0.02383214907767065,0.5060525675346801,1142,0.2779265027987345,0.3378474697077691,0.11784271798526966
camlds,random_50,20260921,target_cost_gate,4209,100,0.02539530426449449,0.53,0.04846822130772748,0.02531078578600294,0.5139486493064007,2034,0.49501095156972497,0.5279163696840105,0.7303397481587075
camlds,random_50,20260922,current,4209,100,0.026556776556776556,0.29,0.04865771812080537,0.026370949038197047,0.5198259917254806,1063,0.2587004137259674,0.32002851033499646,
camlds,random_50,20260922,context,4209,100,0.02374031007751938,0.49,0.04528650646950092,0.03618468833901947,0.5300048673643222,2015,0.49038695546361644,0.5272036113090995,
camlds,random_50,20260922,fixed_fusion,4209,100,0.025210084033613446,0.45,0.04774535809018567,0.03910457606330563,0.5281284984181066,1740,0.4234606960330981,0.4656688049417914,
camlds,random_50,20260922,mixed_dropout,4209,100,0.026344280043305666,0.73,0.050853361198188785,0.028880504117937904,0.5456510099780969,2698,0.656607447067413,0.6666666666666666,
camlds,random_50,20260922,confidence_gate,4209,100,0.025210084033613446,0.45,0.04774535809018567,0.03624394941439357,0.5363884156729131,1740,0.4234606960330981,0.4656688049417914,0.5079591351865052
camlds,random_50,20260922,ordinary_gate,4209,100,0.026605504587155965,0.29,0.04873949579831933,0.02836141773970551,0.5323910927232903,1061,0.25821367729374545,0.3195533380850558,0.11570444286053694
camlds,random_50,20260922,target_cost_gate,4209,100,0.02374031007751938,0.49,0.04528650646950092,0.0363000082272361,0.5338549525431978,2015,0.49038695546361644,0.5272036113090995,0.7310525065336184
camlds,random_75,20260920,current,4209,100,0.022684310018903593,0.12,0.03815580286168521,0.023571855487367323,0.4815052324166464,517,0.12582136772937455,0.20646234259919222,
camlds,random_75,20260920,context,4209,100,0.02225519287833828,0.3,0.04143646408839779,0.022368097089059444,0.4809260160623022,1318,0.32075930883426623,0.37966262770254217,
camlds,random_75,20260920,fixed_fusion,4209,100,0.021215043394406944,0.22,0.03869832893579595,0.022907241111712745,0.47971890971039177,1015,0.24701873935264054,0.3152767878355904,
camlds,random_75,20260920,mixed_dropout,4209,100,0.024514811031664963,0.48,0.04664723032069971,0.02275796438061102,0.48680579216354336,1910,0.464833292771964,0.5032074126870991,
camlds,random_75,20260920,confidence_gate,4209,100,0.021215043394406944,0.22,0.03869832893579595,0.021956123251335023,0.4742005354100754,1015,0.24701873935264054,0.3152767878355904,0.2972202423378475
camlds,random_75,20260920,ordinary_gate,4209,100,0.022684310018903593,0.12,0.03815580286168521,0.0237061035291333,0.48134582623509364,517,0.12582136772937455,0.20646234259919222,0.055832739368020905
camlds,random_75,20260920,target_cost_gate,4209,100,0.02225519287833828,0.3,0.04143646408839779,0.022300096430286815,0.47975541494280843,1318,0.32075930883426623,0.37966262770254217,0.4518888096935139
camlds,random_75,20260921,current,4209,100,0.038461538461538464,0.2,0.06451612903225806,0.025935631598733334,0.4964030177658798,500,0.12168410805548795,0.1948206224756474,
camlds,random_75,20260921,context,4209,100,0.025,0.34,0.04657534246575343,0.029428201222379168,0.49528230713068877,1326,0.32270625456315405,0.37776193870277974,
camlds,random_75,20260921,fixed_fusion,4209,100,0.02644003777148253,0.28,0.04831751509922347,0.027416505507325738,0.49736553906059866,1031,0.25091263081041615,0.313376098835828,
camlds,random_75,20260921,mixed_dropout,4209,100,0.023162134944612285,0.46,0.04410354745925216,0.02274765091606913,0.4760805548795327,1940,0.47213433925529324,0.5122356854359705,
camlds,random_75,20260921,confidence_gate,4209,100,0.02644003777148253,0.28,0.04831751509922347,0.029181144559129304,0.4945485519591142,1031,0.25091263081041615,0.313376098835828,0.3000712758374911
camlds,random_75,20260921,ordinary_gate,4209,100,0.038461538461538464,0.2,0.06451612903225806,0.026464496868939834,0.49972742759795574,500,0.12168410805548795,0.1948206224756474,0.05963411736754574
camlds,random_75,20260921,target_cost_gate,4209,100,0.025,0.34,0.04657534246575343,0.029406447688385327,0.4951460209296666,1326,0.32270625456315405,0.37776193870277974,0.45854122119268237
camlds,random_75,20260922,current,4209,100,0.02736842105263158,0.13,0.04521739130434783,0.025530519885519444,0.5340958870771477,462,0.11243611584327087,0.1924447612259444,
camlds,random_75,20260922,context,4209,100,0.024553571428571428,0.33,0.045706371191135735,0.024282455512924194,0.5166792406911657,1311,0.3190557313214894,0.37514849132810646,
camlds,random_75,20260922,fixed_fusion,4209,100,0.022593320235756387,0.23,0.04114490161001789,0.02452557993294606,0.5227512776831346,995,0.24215137503042103,0.30957472083630316,
camlds,random_75,20260922,mixed_dropout,4209,100,0.02599388379204893,0.51,0.049466537342386034,0.02707857842315712,0.5261779021659772,1911,0.46507666098807493,0.5005939653124257,
camlds,random_75,20260922,confidence_gate,4209,100,0.022593320235756387,0.23,0.04114490161001789,0.024857166737907378,0.5253285470917498,995,0.24215137503042103,0.30957472083630316,0.29555713946305534
camlds,random_75,20260922,ordinary_gate,4209,100,0.02736842105263158,0.13,0.04521739130434783,0.025726577285307098,0.5347176928693113,462,0.11243611584327087,0.1924447612259444,0.05773342836778332
camlds,random_75,20260922,target_cost_gate,4209,100,0.024553571428571428,0.33,0.045706371191135735,0.02453482356744106,0.5212229252859576,1311,0.3190557313214894,0.37514849132810646,0.45616535994297935
camlds,support_burst_60,20260920,current,4209,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902,
camlds,support_burst_60,20260920,context,4209,100,0.02513227513227513,0.95,0.04896907216494845,0.022294751203577788,0.4862399610610854,3685,0.8968118763689462,0.880256593014968,
camlds,support_burst_60,20260920,fixed_fusion,4209,100,0.025676807144850683,0.92,0.04995927233233777,0.02239838769714254,0.4956169384278414,3491,0.8495984424434169,0.837015918270373,
camlds,support_burst_60,20260920,mixed_dropout,4209,100,0.025055066079295155,0.91,0.04876741693461951,0.02157315313945767,0.48114869798004384,3541,0.8617668532489657,0.8498455690187693,
camlds,support_burst_60,20260920,confidence_gate,4209,100,0.025676807144850683,0.92,0.04995927233233777,0.022445028950063436,0.4907325383304941,3491,0.8495984424434169,0.837015918270373,0.847232121644096
camlds,support_burst_60,20260920,ordinary_gate,4209,100,0.025490770583064752,0.87,0.04953031596925705,0.02375468554964597,0.5078547091749818,3326,0.8094426867851059,0.8025659301496793,0.025184129246851983
camlds,support_burst_60,20260920,target_cost_gate,4209,100,0.02513227513227513,0.95,0.04896907216494845,0.022293392810130003,0.48622292528595773,3685,0.8968118763689462,0.880256593014968,0.9486813970064149
camlds,command_records_absent,20260920,current,4209,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613,
camlds,command_records_absent,20260920,context,4209,100,0.022026431718061675,0.15,0.03841229193341869,0.02498062420124441,0.5338342662448284,666,0.16208323192990995,0.23901164172012354,
camlds,command_records_absent,20260920,fixed_fusion,4209,100,0.0,0.0,0.0,0.02445717567129461,0.525355317595522,4,0.0009734728644439036,0.0959847944880019,
camlds,command_records_absent,20260920,mixed_dropout,4209,100,0.027450980392156862,0.84,0.053164556962025315,0.025607797459202594,0.5444499878315893,2976,0.7242638111462643,0.7222618199097173,
camlds,command_records_absent,20260920,confidence_gate,4209,100,0.0,0.0,0.0,0.02421563476112143,0.5293185689948893,4,0.0009734728644439036,0.0959847944880019,0.5747208363031598
camlds,command_records_absent,20260920,ordinary_gate,4209,100,0.0,0.0,0.0,0.025288448026480365,0.5377889997566317,2,0.0004867364322219518,0.0955096222380613,0.4803991446899501
camlds,command_records_absent,20260920,target_cost_gate,4209,100,0.022026431718061675,0.15,0.03841229193341869,0.024744362818919757,0.5305414942808468,666,0.16208323192990995,0.23901164172012354,0.8838203848895224
camlds,delay_30_deadline_0,20260920,current,4209,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613,
camlds,delay_30_deadline_0,20260920,context,4209,100,0.026490066225165563,0.04,0.03187250996015936,0.024890733450032898,0.530587734241908,147,0.03577512776831346,0.1261582323592302,
camlds,delay_30_deadline_0,20260920,fixed_fusion,4209,100,0.0,0.0,0.0,0.023821712705659925,0.5191202238987588,13,0.003163786809442687,0.09812306961273462,
camlds,delay_30_deadline_0,20260920,mixed_dropout,4209,100,0.026788741946422515,0.79,0.05182026894063627,0.02887206907509779,0.570585300559747,2870,0.6984667802385008,0.7018294131622713,
camlds,delay_30_deadline_0,20260920,confidence_gate,4209,100,0.0,0.0,0.0,0.024401586757978874,0.5240691165733755,13,0.003163786809442687,0.09812306961273462,0.7410311237823711
camlds,delay_30_deadline_0,20260920,ordinary_gate,4209,100,0.0,0.0,0.0,0.024679741041291912,0.5269481625699683,2,0.0004867364322219518,0.0955096222380613,0.4989308624376336
camlds,delay_30_deadline_0,20260920,target_cost_gate,4209,100,0.026490066225165563,0.04,0.03187250996015936,0.02516165590004582,0.527993429058165,147,0.03577512776831346,0.1261582323592302,0.8823948681397007
camlds,delay_30_deadline_30,20260920,current,4209,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902,
camlds,delay_30_deadline_30,20260920,context,4209,100,0.02753441802252816,0.88,0.05339805825242718,0.02773794427482751,0.5594755414942808,3108,0.7563884156729132,0.7498218104062723,
camlds,delay_30_deadline_30,20260920,fixed_fusion,4209,100,0.02700214789812826,0.88,0.052396546591247393,0.02485768128155143,0.5380761742516428,3171,0.7717206132879046,0.7647897362794013,
camlds,delay_30_deadline_30,20260920,mixed_dropout,4209,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948,
camlds,delay_30_deadline_30,20260920,confidence_gate,4209,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013,0.3483012592064623
camlds,delay_30_deadline_30,20260920,ordinary_gate,4209,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709,0.31693989071038253
camlds,delay_30_deadline_30,20260920,target_cost_gate,4209,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723,0.9705393205036826
camlds,delay_120_deadline_0,20260920,current,4209,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613,
camlds,delay_120_deadline_0,20260920,context,4209,100,0.022026431718061675,0.15,0.03841229193341869,0.02498062420124441,0.5338342662448284,666,0.16208323192990995,0.23901164172012354,
camlds,delay_120_deadline_0,20260920,fixed_fusion,4209,100,0.0,0.0,0.0,0.02445717567129461,0.525355317595522,4,0.0009734728644439036,0.0959847944880019,
camlds,delay_120_deadline_0,20260920,mixed_dropout,4209,100,0.027450980392156862,0.84,0.053164556962025315,0.025607797459202594,0.5444499878315893,2976,0.7242638111462643,0.7222618199097173,
camlds,delay_120_deadline_0,20260920,confidence_gate,4209,100,0.0,0.0,0.0,0.02421563476112143,0.5293185689948893,4,0.0009734728644439036,0.0959847944880019,0.5747208363031598
camlds,delay_120_deadline_0,20260920,ordinary_gate,4209,100,0.0,0.0,0.0,0.025288448026480365,0.5377889997566317,2,0.0004867364322219518,0.0955096222380613,0.4803991446899501
camlds,delay_120_deadline_0,20260920,target_cost_gate,4209,100,0.022026431718061675,0.15,0.03841229193341869,0.024744362818919757,0.5305414942808468,666,0.16208323192990995,0.23901164172012354,0.8838203848895224
camlds,delay_120_deadline_30,20260920,current,4209,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613,
camlds,delay_120_deadline_30,20260920,context,4209,100,0.020833333333333332,0.08,0.03305785123966942,0.02469957731958902,0.529412265758092,376,0.09150644925772694,0.1767640769779045,
camlds,delay_120_deadline_30,20260920,fixed_fusion,4209,100,0.0,0.0,0.0,0.024213316073193356,0.5210915064492577,6,0.0014602092966658554,0.0964599667379425,
camlds,delay_120_deadline_30,20260920,mixed_dropout,4209,100,0.02731025722451572,0.86,0.05293936595875654,0.025901279735628772,0.5442528595765393,3063,0.7454368459479191,0.7410311237823711,
camlds,delay_120_deadline_30,20260920,confidence_gate,4209,100,0.0,0.0,0.0,0.024441846658521185,0.5271951813093211,6,0.0014602092966658554,0.0964599667379425,0.6103587550487052
camlds,delay_120_deadline_30,20260920,ordinary_gate,4209,100,0.0,0.0,0.0,0.02486721672491926,0.5315174008274519,2,0.0004867364322219518,0.0955096222380613,0.493703967688287
camlds,delay_120_deadline_30,20260920,target_cost_gate,4209,100,0.020833333333333332,0.08,0.03305785123966942,0.024198598318616794,0.5240764176198588,376,0.09150644925772694,0.1767640769779045,0.8762176288904728
camlds,delay_120_deadline_120,20260920,current,4209,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902,
camlds,delay_120_deadline_120,20260920,context,4209,100,0.02753441802252816,0.88,0.05339805825242718,0.02773794427482751,0.5594755414942808,3108,0.7563884156729132,0.7498218104062723,
camlds,delay_120_deadline_120,20260920,fixed_fusion,4209,100,0.02700214789812826,0.88,0.052396546591247393,0.02485768128155143,0.5380761742516428,3171,0.7717206132879046,0.7647897362794013,
camlds,delay_120_deadline_120,20260920,mixed_dropout,4209,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948,
camlds,delay_120_deadline_120,20260920,confidence_gate,4209,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013,0.3483012592064623
camlds,delay_120_deadline_120,20260920,ordinary_gate,4209,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709,0.31693989071038253
camlds,delay_120_deadline_120,20260920,target_cost_gate,4209,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723,0.9705393205036826
camlds,execve_absent,20260920,current,4209,100,0.024626209322779244,0.84,0.04784961549416121,0.02425945831559851,0.509600876125578,3327,0.8096860550012168,0.8056545497742932,
camlds,execve_absent,20260920,context,4209,100,0.02660913340524991,0.74,0.05137105171815342,0.025703684402001728,0.5387770747140423,2707,0.6587977610124118,0.6678545972915182,
camlds,execve_absent,20260920,fixed_fusion,4209,100,0.026172671651937457,0.77,0.05062458908612755,0.024491144259184944,0.5227026040399123,2865,0.697249939157946,0.7025421715371822,
camlds,execve_absent,20260920,mixed_dropout,4209,100,0.02708731676226896,0.85,0.05250154416306362,0.029433838825392907,0.5795266488196641,3053,0.7430031637868094,0.7396056070325493,
camlds,execve_absent,20260920,confidence_gate,4209,100,0.026172671651937457,0.77,0.05062458908612755,0.024797324182698886,0.5271501581893405,2865,0.697249939157946,0.7025421715371822,0.343311950582086
camlds,execve_absent,20260920,ordinary_gate,4209,100,0.024669603524229075,0.84,0.047931526390870186,0.023504291458299516,0.5022888780725238,3321,0.808225845704551,0.8042290330244714,0.37562366357804705
camlds,execve_absent,20260920,target_cost_gate,4209,100,0.02660913340524991,0.74,0.05137105171815342,0.025565413559263263,0.534322219518131,2707,0.6587977610124118,0.6678545972915182,0.9080541696364932
camlds,proctitle_absent,20260920,current,4209,100,0.006024096385542169,0.01,0.007518796992481203,0.02365134991419452,0.5037843757605257,165,0.040155755658311025,0.13328581610833928,
camlds,proctitle_absent,20260920,context,4209,100,0.022357723577235773,0.22,0.04059040590405904,0.024298810774173504,0.5299355074227305,962,0.23412022389875883,0.3026847232121644,
camlds,proctitle_absent,20260920,fixed_fusion,4209,100,0.0,0.0,0.0,0.024298164214328337,0.5293611584327087,27,0.006570941834996349,0.10144927536231885,
camlds,proctitle_absent,20260920,mixed_dropout,4209,100,0.02655420181193377,0.85,0.051499545592244775,0.02545134357668631,0.5380737405694817,3116,0.7583353614018009,0.7545735329056783,
camlds,proctitle_absent,20260920,confidence_gate,4209,100,0.0,0.0,0.0,0.025193642133455738,0.5366354344122657,27,0.006570941834996349,0.10144927536231885,0.4751722499406035
camlds,proctitle_absent,20260920,ordinary_gate,4209,100,0.006024096385542169,0.01,0.007518796992481203,0.024479761167663087,0.5282197614991482,165,0.040155755658311025,0.13328581610833928,0.391304347826087
camlds,proctitle_absent,20260920,target_cost_gate,4209,100,0.022357723577235773,0.22,0.04059040590405904,0.024302577920076885,0.5308408371866634,962,0.23412022389875883,0.3026847232121644,0.927536231884058
camlds,syscall_absent,20260920,current,4209,100,0.02608695652173913,0.09,0.04044943820224719,0.02508094080611403,0.5274920905329764,336,0.0817717206132879,0.16631028747921123,
camlds,syscall_absent,20260920,context,4209,100,0.023215067893123085,0.53,0.044481745698699116,0.027620649767910805,0.5144061815526892,2230,0.5427111219274763,0.5744832501781896,
camlds,syscall_absent,20260920,fixed_fusion,4209,100,0.02391904323827047,0.52,0.04573438874230431,0.0247403307769454,0.5172365539060598,2122,0.5164273545874909,0.5497742931812782,
camlds,syscall_absent,20260920,mixed_dropout,4209,100,0.02626699629171817,0.85,0.050959232613908875,0.024591874804308866,0.5188573862253589,3151,0.7668532489656851,0.7628890472796389,
camlds,syscall_absent,20260920,confidence_gate,4209,100,0.02391904323827047,0.52,0.04573438874230431,0.027941246118988905,0.5246836213190558,2122,0.5164273545874909,0.5497742931812782,0.5832739368020907
camlds,syscall_absent,20260920,ordinary_gate,4209,100,0.02608695652173913,0.09,0.04044943820224719,0.024935547098673915,0.522403261134096,336,0.0817717206132879,0.16631028747921123,0.06676170111665479
camlds,syscall_absent,20260920,target_cost_gate,4209,100,0.023215067893123085,0.53,0.044481745698699116,0.027713310514442105,0.5179301533219762,2230,0.5427111219274763,0.5744832501781896,0.9303872653837016
camlds,path_absent,20260920,current,4209,100,0.025343189017951427,0.96,0.04938271604938271,0.027459162997921185,0.5627804818690679,3692,0.898515453881723,0.8809693513898789,
camlds,path_absent,20260920,context,4209,100,0.025974025974025976,0.94,0.050551223447163215,0.029279588203228662,0.5723156485762959,3525,0.8578729617911901,0.8431931575196009,
camlds,path_absent,20260920,fixed_fusion,4209,100,0.025377969762419007,0.94,0.04942166140904311,0.030569547117690034,0.5783341445607204,3610,0.878559260160623,0.8633879781420765,
camlds,path_absent,20260920,mixed_dropout,4209,100,0.025815217391304348,0.76,0.04993429697766097,0.027585006506079417,0.548769773667559,2868,0.6979800438062789,0.7042052744119743,
camlds,path_absent,20260920,confidence_gate,4209,100,0.025377969762419007,0.94,0.04942166140904311,0.028790714131867262,0.5665636407885131,3610,0.878559260160623,0.8633879781420765,0.32430506058446185
camlds,path_absent,20260920,ordinary_gate,4209,100,0.025396825396825397,0.96,0.049484536082474224,0.027666346374157116,0.5660501338525188,3684,0.8965685081528353,0.8790686623901164,0.3965312425754336
camlds,path_absent,20260920,target_cost_gate,4209,100,0.025974025974025976,0.94,0.050551223447163215,0.02928291797023529,0.5724324653200292,3525,0.8578729617911901,0.8431931575196009,0.992872416250891
